Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2015","2015","100 g/ha","18957","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2016","2016","100 g/ha","18947","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2017","2017","100 g/ha","18706","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2018","2018","100 g/ha","18870","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2019","2019","100 g/ha","18842","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2020","2020","100 g/ha","18806","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5419","Yield","01620","Tea leaves","2021","2021","100 g/ha","18839","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1961","1961","t","40","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1962","1962","t","40","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1963","1963","t","40","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1964","1964","t","45","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1965","1965","t","50","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1966","1966","t","50","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1967","1967","t","50","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1968","1968","t","100","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1969","1969","t","200","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1970","1970","t","300","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1971","1971","t","400","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1972","1972","t","600","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1973","1973","t","975","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1974","1974","t","1200","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1975","1975","t","1012","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1976","1976","t","1400","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1977","1977","t","1306","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1978","1978","t","1700","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1979","1979","t","1456","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1980","1980","t","1457","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1981","1981","t","1653","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1982","1982","t","1653","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1983","1983","t","520","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1984","1984","t","552","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1985","1985","t","857","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1986","1986","t","725","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1987","1987","t","1308","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1988","1988","t","900","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1989","1989","t","990","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1990","1990","t","2428","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1991","1991","t","2036","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1992","1992","t","1574","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1993","1993","t","1489","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1994","1994","t","1762","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1995","1995","t","1836","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1996","1996","t","2228","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1997","1997","t","1866","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1998","1998","t","1572","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","1999","1999","t","1572","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2000","2000","t","1211","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2001","2001","t","1320","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2002","2002","t","815","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2003","2003","t","1086","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2004","2004","t","1166","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2005","2005","t","1855","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2006","2006","t","1870","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2007","2007","t","1925","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2008","2008","t","1950","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2009","2009","t","1818.62","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2010","2010","t","1607.61","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2011","2011","t","1604.92","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2012","2012","t","1595.81","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2013","2013","t","1598.38","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2014","2014","t","1608.53","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2015","2015","t","1623.59","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2016","2016","t","1641.84","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2017","2017","t","1605.59","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2018","2018","t","1623.67","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2019","2019","t","1623.7","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2020","2020","t","1617.66","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5510","Production","01620","Tea leaves","2021","2021","t","1621.68","E","Estimated value"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1961","1961","ha","1385","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1962","1962","ha","2600","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1963","1963","ha","2600","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1964","1964","ha","2826","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1965","1965","ha","2108","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1966","1966","ha","2814","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1967","1967","ha","1821","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1968","1968","ha","1594","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1969","1969","ha","1084","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1970","1970","ha","1157","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1971","1971","ha","1253","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1972","1972","ha","1730","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1973","1973","ha","1925","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1974","1974","ha","2052","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5312","Area harvested","01234","Tomatoes","1975","1975","ha","2296","A","Official figure"
